14742	9094	14
229	645	3
22360	781	3
472	3262	17
143	4181	14
5653	7086	12
234	9470	0
165	922	3
105	4858	3
142	8058	5
1451	6748	20
194	6526	24
2019	1873	17
107	7021	6
1154	7094	15
22220	5190	3
352	292	8
27259	7102	13
6631	9382	9
108	5132	23
1672	2536	11
14	7965	27
1187	3686	1
10081	9510	17
103	9043	2
693	1003	9
2434	7885	7
148	3426	14
12	6393	5
4702	2944	15
344	4529	4
320	1969	1
106	30	39
113	9215	1
27346	4964	9
782	7535	21
12	8145	10
258	9642	6
140	852	1
14	5338	19
282	3814	23
354	8168	3
706	4125	16
24982	8527	3
26256	3939	12
1749	976	0
3052	3780	8
105	1282	35
113	4540	16
176	4057	7
390	1457	0
29628	8777	10
14	1815	13
101	2551	6
250	4157	0
103	415	10
14	1778	17
14	3539	20
824	747	10
14	1488	13
126	65	24
9282	618	16
4395	2708	2
13	3665	9
110	7114	2
5946	6373	1
1007	1127	13
15605	5651	8
127	7576	3
4951	8569	13
297	5997	18
1950	970	11
14662	4303	4
243	4232	7
221	9309	16
165	3824	3
111	9868	4
106	6440	13
30278	7287	3
8776	6252	17
2302	3463	19
12	8699	10
33179	3303	23
45	9664	18
3600	8434	6
13	1172	4
14224	1299	12
14	9311	22
5892	4095	16
33958	150	15
105	342	18
128	9552	5
4613	6547	8
104	3996	5
454	6856	26
33450	7136	1
109	6823	15
796	6905	12
7145	8512	7
149	1069	8
9	2650	7
110	6255	28
101	593	1
595	3219	23
158	6022	3
1754	4843	3
7827	6679	0
31503	3133	24
128	3163	5
242	2049	14
888	9553	16
123	3176	20
2102	9680	4
387	6951	10
116	7993	9
143	4851	1
14	665	13
586	6697	24
962	9076	22
4666	1285	2
298	8522	12
101	9942	12
102	7896	1
21213	6762	2
142	3601	20
113	2805	21
297	4709	4
12	7569	8
107	5760	4
131	372	17
262	570	30
17937	7248	15
111	1925	9
103	4599	10
19300	3359	10
3221	9350	14
9	3319	15
442	7410	33
201	8867	13
292	6171	10
12	24	11
149	2799	3
123	6726	4
491	6324	12
109	6282	3
585	992	15
112	865	11
12	3346	16
1029	51	8
257	1543	2
23083	8963	14
450	8278	3
118	605	9
2654	236	13
374	2360	14
14985	4272	0
156	2945	9
108	6382	5
4892	1657	0
18973	7313	18
138	7087	19
59	9205	17
14	5878	11
1111	5501	6
12	8437	14
141	6316	35
30092	4932	12
131	7291	4
135	9249	6
113	4148	2
163	5211	21
2680	8216	5
13	944	10
1226	4763	11
237	8656	11
1057	7195	2
3904	7253	10
3205	2751	1
101	863	5
156	7904	11
19312	5488	4
3045	7959	11
102	9149	19
324	3614	17
1671	8614	28
101	3569	20
126	7139	5
363	8831	7
18397	4505	9
137	2121	5
18061	9217	2
10305	1808	6
23454	5056	14
2331	6082	1
12	2074	6
10366	1241	12
102	4921	2
8680	4027	15
