1626	1
5169	2
3012	3
7231	4
5639	5
1113	6
7475	7
7243	8
3053	9
8168	10
4264	11
6760	12
2764	13
3132	14
9600	15
3991	16
4710	17
877	18
2134	19
7212	20
4146	21
8699	22
4424	23
7178	24
817	25
2048	26
2415	27
3524	28
2395	29
6974	30
4241	31
1500	32
435	33
8284	34
2911	35
4507	36
3696	37
9166	38
5699	39
4188	40
6703	41
3307	42
8101	43
4137	44
1355	45
5734	46
5208	47
4958	48
4929	49
8297	50
5875	51
8717	52
7443	53
2787	54
9328	55
8220	56
7142	57
2533	58
2378	59
2617	60
4114	61
1097	62
4694	63
6498	64
1177	65
3492	66
5661	67
7000	68
1752	69
4394	70
7507	71
1507	72
9181	73
858	74
4068	75
8474	76
5206	77
723	78
8909	79
3933	80
3151	81
7848	82
9457	83
760	84
320	85
6906	86
1229	87
3032	88
5435	89
7807	90
6640	91
3205	92
5248	93
9654	94
6903	95
5372	96
2633	97
7354	98
6082	99
1653	100
2462	101
8822	102
151	103
4272	104
6985	105
4728	106
3704	107
1637	108
9065	109
5716	110
9750	111
4183	112
9630	113
5594	114
7001	115
8854	116
7845	117
1677	118
9701	119
6228	120
7400	121
7466	122
8905	123
9895	124
5553	125
6871	126
7799	127
4667	128
4275	129
4285	130
4475	131
1736	132
2975	133
3243	134
599	135
5833	136
6900	137
1213	138
5555	139
6121	140
6962	141
8970	142
51	143
3377	144
2756	145
1502	146
2075	147
9282	148
9112	149
6699	150
6111	151
5937	152
6146	153
8221	154
3218	155
2278	156
8345	157
4631	158
3148	159
6633	160
2147	161
8037	162
4683	163
5207	164
2135	165
9445	166
6800	167
2437	168
643	169
2146	170
2238	171
3976	172
2483	173
2834	174
5650	175
4540	176
8085	177
2174	178
2690	179
729	180
9700	181
3353	182
7984	183
6986	184
1005	185
8761	186
7611	187
6740	188
879	189
1993	190
9538	191
857	192
8464	193
9478	194
4681	195
978	196
2282	197
4095	198
5244	199
5230	200
6827	201
6178	202
2370	203
6775	204
7104	205
6316	206
7542	207
8207	208
9485	209
6016	210
6460	211
101	212
1138	213
5742	214
849	215
4032	216
5813	217
9229	218
221	219
1805	220
8324	221
2234	222
7344	223
5541	224
6548	225
1597	226
8684	227
1346	228
9877	229
8540	230
9092	231
2735	232
938	233
5920	234
1779	235
1948	236
7224	237
2847	238
3143	239
966	240
3659	241
4063	242
5326	243
16	244
1781	245
3875	246
2230	247
5238	248
1835	249
4767	250
944	251
7312	252
2719	253
3872	254
6707	255
9351	256
8554	257
9289	258
4685	259
5982	260
7173	261
3613	262
635	263
4571	264
469	265
5255	266
8356	267
5164	268
9707	269
7986	270
6668	271
7111	272
2448	273
4313	274
7126	275
5917	276
1395	277
1819	278
8997	279
7408	280
714	281
8779	282
1894	283
8866	284
9871	285
346	286
4863	287
3240	288
1009	289
5823	290
6263	291
5800	292
1854	293
3657	294
5932	295
7308	296
5247	297
7256	298
6933	299
9489	300
3952	301
7826	302
8927	303
6269	304
4263	305
3500	306
744	307
4641	308
4867	309
7842	310
6627	311
1820	312
3653	313
4218	314
3332	315
482	316
523	317
9672	318
5579	319
6094	320
738	321
6712	322
7920	323
6909	324
5196	325
6307	326
8415	327
36	328
7325	329
2449	330
8504	331
6950	332
5144	333
191	334
2806	335
7783	336
3296	337
7557	338
4580	339
