2838	122	3	7.16
104	888	12	13.78
105	279	23	9.31
495	405	3	11.55
237	141	11	6.66
5055	103	3	7.82
6028	142	3	18.77
124	211	16	6.87
147	170	17	10.14
1037	121	5	7.14
104	2307	5	7.3
181	501	5	12.72
12	630	21	7.75
4276	102	4	8.81
1634	12	10	14.16
102	1162	10	8.51
1466	125	4	8.71
107	209	29	8.47
126	3187	3	10.49
189	1803	4	26.23
1005	12	17	24.08
111	3341	4	12.24
121	102	331	22.28
1005	39	3	7.69
224	127	37	76.57
224	330	5	11.53
575	361	3	11.77
110	6305	3	12.56
790	151	5	11.59
734	139	6	11.29
110	12	761	86.3
103	3659	4	10.43
3426	128	3	10.47
110	39	48	15.49
157	223	9	6.71
105	4583	3	7.08
148	439	9	18.41
125	344	21	45.93
144	1469	3	6.99
499	714	3	15.65
3717	108	3	8.28
105	4499	3	7.08
1804	16	4	8.38
133	2267	3	8.55
21	364	9	16.78
106	346	25	32.43
1735	355	3	19.77
12	271	63	21.99
131	111	95	15.78
268	134	12	8.67
135	1182	4	8.14
12	196	107	27.18
1455	108	6	11.21
1529	118	5	10.28
962	120	6	8.93
175	122	26	6.86
3853	4122	4	70.59
144	329	8	8.27
545	279	3	9.27
122	387	15	19.86
103	111	373	10.74
2715	59	3	9.63
1204	155	4	12.5
1806	21	3	9.75
273	450	3	7.94
1781	4654	3	43.21
571	121	8	7.92
1487	172	3	11.58
3710	104	4	11.69
291	604	4	16.07
8	1057	13	61.26
109	137	151	128.39
139	12	294	29.62
1322	131	4	8.36
987	135	4	6.65
2108	135	3	7.82
528	2	9	11.46
2960	135	3	11.36
113	4813	3	13.44
4986	303	3	30.08
127	2512	3	8.97
4904	547	3	34.38
858	137	5	9.47
850	170	3	7.48
318	177	6	10.19
189	840	4	14.26
742	128	5	6.76
430	209	6	17.85
2233	102	6	13.22
3617	172	4	32.27
117	112	203	99.18
14	231	116	13.5
223	2062	3	15.95
3690	5273	3	50.17
981	156	3	7.94
157	1193	3	7.67
112	5176	3	12.95
839	741	3	20.02
267	12	54	7.03
9	2740	3	9.65
1986	135	3	7.82
1344	1518	3	29.57
101	1891	7	6.92
512	110	11	7.87
502	593	4	21.58
122	136	56	8.66
108	2576	4	16.69
101	2011	7	14.74
108	2524	4	9.58
127	612	7	9.72
364	3457	5	52.69
991	136	5	11.38
9	584	6	7.55
3795	798	4	50.14
112	189	33	13.84
186	178	14	21.35
118	2349	4	10.46
287	611	4	16.17
8	2518	3	9.58
745	616	3	18.25
212	600	4	11.65
711	288	5	24.4
626	1082	3	20
588	3612	4	46.75
137	1056	4	7.57
222	555	4	11.63
1874	124	7	29.41
5803	103	3	7.82
4336	105	4	15
172	114	33	9.74
2370	136	3	9.32
12	374	51	58.09
498	308	3	9.96
123	1699	10	54.35
376	446	4	16.3
103	1251	9	9.96
1025	183	3	9.33
12	525	31	21.71
980	582	3	18.99
106	103	415	17.92
106	162	55	13.93
407	741	6	38.86
121	499	15	29.35
253	135	12	8.01
489	936	5	35.9
4314	109	3	8.24
3853	117	3	10.19
923	223	4	16.52
12	2680	6	8.49
128	107	101	9.01
648	165	5	12.96
1547	149	3	7.88
177	1005	3	8.66
380	272	5	15.92
109	1282	7	12.78
584	391	7	42.59
124	853	5	7.08
106	144	94	32.76
354	8	12	16.68
106	207	28	6.66
104	3092	4	7.22
124	1064	7	19
136	293	12	14.35
354	222	4	7.62
3030	12	5	7.08
227	177	12	22.32
113	1166	6	9.57
3411	115	3	6.95
107	855	8	9.24
128	246	14	8.02
314	625	3	11.3
103	6063	3	7.82
472	4666	3	33.36
110	512	11	7.87
242	484	3	7
308	9	9	6.75
132	475	9	14.53
3902	21	4	27.79
427	355	4	15.06
253	292	9	31.59
699	275	3	10.94
152	3891	3	16.15
107	2344	5	12.71
214	183	8	9.31
169	582	6	16.46
1601	210	3	13.95
518	171	4	7.43
624	482	3	14.41
236	1584	3	15.76
1172	120	6	12.02
130	229	18	14.75
104	1378	8	10.23
156	409	11	31.35
3940	120	3	10.54
2027	103	6	7.92
6072	116	3	14.03
1101	103	9	7.09
506	126	11	20.47
1859	116	5	11.83
120	3940	3	10.54
201	380	11	42.82
102	4628	4	8.81
123	1031	7	17.31
114	663	8	7.3
263	515	3	8.05
3165	113	3	7.16
4991	121	3	15.09
121	3973	3	10.76
127	704	7	12.06
85	2804	3	12.54
211	550	3	6.79
836	154	5	14.15
2017	131	3	7.53
125	1534	8	32
165	727	5	14.13
1793	128	4	10.86
4405	109	3	8.24
2125	174	3	13.68
115	5317	3	13.21
245	456	3	7
307	107	28	34.1
3226	5461	3	47.94
1320	144	8	34.42
192	12	152	164.58
192	39	22	47.43
280	444	4	13
144	228	15	14.94
417	3345	5	54.61
139	143	35	8.57
103	3116	5	13.04
3457	116	3	7.7
528	150	5	7.23
106	4034	3	8.06
8	1028	4	6.76
231	371	10	39.43
791	333	3	13.54
1022	259	3	13.37
106	6074	3	12.28
651	324	3	11.91
139	317	18	38.36
1905	134	3	6.79
126	122	67	6.97
355	5251	3	31.16
126	292	12	10.64
138	1006	4	7.03
230	640	3	8.23
224	1447	4	21.74
380	436	3	10.23
142	2128	4	14.31
114	3614	3	9.16
104	432	21	14.3
130	1244	4	8.07
114	3563	3	7.15
5493	103	3	7.82
380	480	3	11.92
790	21	4	8.05
101	4222	4	8.42
151	173	19	18.28
4147	103	4	10.43
151	122	49	15.37
101	4402	4	8.42
1257	107	7	12.46
716	129	6	9.95
1150	12	12	8.22
114	1830	5	10.93
160	1170	3	7.96
12	113	568	7.61
268	174	11	25.16
904	125	10	30.52
2045	102	7	10.2
2926	135	4	16.42
3596	104	5	14.62
163	240	8	6.82
123	2047	5	16.97
366	635	11	79.89
137	849	5	9.97
5684	119	3	14.47
596	170	4	8.85
2	4307	3	11.66
469	165	9	26.99
137	773	5	8.58
847	104	14	19.69
2165	112	4	7.16
120	119	102	10.23
1162	102	10	8.51
4977	391	3	32.1
1290	115	6	10.13
105	129	134	32.88
489	135	9	15.13
1460	112	6	11.98
3000	2	3	9.57
799	2727	3	29.14
59	160	32	19.4
121	650	7	7.69
1548	247	4	22.33
1103	121	5	7.75
1277	117	6	12.38
103	5374	3	7.82
177	314	23	102.54
213	289	5	8.8
392	276	3	7.2
4741	5197	3	54.67
611	356	3	11.95
146	235	15	16.48
188	324	9	23.93
108	4159	3	8.28
554	173	4	8.44
3659	103	4	10.43
2350	132	3	9.65
1395	152	3	7.68
12	614	22	7.22
2596	6052	3	46.35
607	230	3	7.83
119	378	33	95.37
3186	192	3	18.2
1378	120	6	14.16
3968	105	3	7.08
12	733	24	34.02
101	1212	10	7.74
159	205	16	26.26
144	616	5	7.37
127	376	33	123.53
779	183	3	7.46
513	111	13	13.41
2428	124	3	7.52
1692	106	6	12.22
187	1833	3	13.21
119	1214	5	7.56
751	101	15	8.74
429	178	5	10.14
501	4641	3	34.19
588	204	3	6.85
137	3765	3	13.9
126	723	6	9.16
266	165	9	13.37
446	125	8	7.65
490	102	21	7.76
127	2738	4	15.17
919	366	3	15.8
1032	4912	3	39.23
112	4242	3	8.7
5330	2727	3	46.35
849	169	3	7.19
141	128	39	6.96
2771	119	3	6.72
582	169	6	16.46
155	151	22	13.48
4205	112	3	8.7
207	808	10	58.22
764	184	4	11.94
121	1785	4	8.6
431	395	3	10.71
12	3537	5	7.08
333	1009	4	22.8
174	249	8	11.95
838	1454	11	144.34
231	729	3	9.16
141	528	6	8.03
12	3485	5	7.08
1796	119	4	7.87
2644	143	4	17.56
129	4737	3	17.45
650	189	9	42.52
165	45	14	13.85
137	1352	5	14.89
122	627	12	23.52
143	1677	3	7.17
4055	105	3	7.08
475	103	18	7.06
131	1851	3	6.76
251	14	98	7.27
2114	21	4	16.95
104	3175	4	7.22
114	308	25	34.64
157	3584	3	15
349	306	5	16.92
367	623	3	12.58
101	333	50	60.13
105	4857	3	11.25
200	660	3	7.46
1544	152	3	8.22
330	694	3	12.56
157	2378	3	12.27
6074	106	3	12.28
110	2364	4	7.97
1518	5329	3	41.78
5958	105	3	11.25
881	197	3	9.2
214	777	4	14.58
2	165	54	64.96
2494	127	3	7.84
2550	119	3	6.72
133	186	25	20.99
1577	127	5	14.96
622	231	6	25.08
271	233	6	12.26
167	397	5	7.86
443	280	4	13
2040	391	5	43.15
314	170	21	87.13
5337	113	3	13.44
104	736	12	8.15
103	5493	3	7.82
3824	112	3	8.7
118	1250	7	17.24
547	404	6	33.4
426	321	4	14.04
150	263	10	10.3
694	256	8	43.64
9	3605	3	11.13
137	1410	4	9.9
127	455	29	116.56
4677	308	3	30.36
656	224	3	8.89
1993	118	4	9.11
732	173	3	6.65
101	1221	11	11.2
5203	103	3	7.82
262	471	4	12.43
134	16	76	21.67
170	273	7	10.51
160	992	3	6.82
170	59	24	14.73
1622	5164	3	42.45
153	126	98	202.17
429	106	16	15.03
1480	122	4	6.73
176	551	4	8.54
3430	144	3	12.65
982	181	3	8.84
113	2632	4	10.73
155	453	9	22.88
6047	3799	3	50.17
1220	115	7	13.08
109	748	11	18.22
150	1231	3	6.68
598	174	5	13.74
109	808	13	28.35
103	4656	3	7.82
110	2125	4	6.7
12	3227	5	7.08
8	397	8	8.03
16	1238	5	8.17
85	2119	3	10.4
1548	131	5	14.79
237	170	7	7.4
2216	8	6	29.55
831	135	5	8.89
3341	104	4	7.22
754	395	3	14.47
223	402	5	13.26
252	260	6	12.78
213	165	11	13.99
119	2761	3	6.72
2518	9	3	9.65
101	573	19	7.95
137	210	17	13.48
709	183	3	6.74
3078	105	3	7.08
4464	116	4	18.7
6159	152	3	20.59
204	4433	4	34.44
107	171	43	11.09
144	1884	5	20.01
1324	116	5	7.68
564	584	4	22.79
137	313	10	10.83
4402	676	4	48.96
591	357	4	18.21
860	1720	3	25.57
2019	192	3	14.44
786	124	6	9.45
12	744	20	14.59
115	3066	3	6.95
177	5103	3	23.99
1489	136	4	10.92
2047	108	4	6.66
12	609	25	15.17
2064	118	4	9.11
499	484	4	19.89
1486	751	3	24
2260	138	3	9.06
421	162	7	14.33
520	286	3	9.23
153	1191	3	6.92
9	1835	3	6.83
1071	138	16	97.62
119	248	21	12.38
104	4556	3	8.77
171	407	5	8.92
119	324	32	72.41
131	1097	4	7.23
105	460	14	8.87
121	1103	5	7.75
116	659	8	8.46
121	1027	8	19.44
271	175	6	7.51
172	4473	3	19.72
2	170	42	44.82
677	161	6	17.62
1633	4131	4	57.13
391	3794	4	42.88
370	316	5	18.03
4636	2040	3	44.08
1498	1344	3	29.57
5142	1022	3	39.66
2664	131	3	9.57
694	137	5	7.43
398	125	13	22.36
208	1149	3	11.2
482	119	10	9.31
1410	127	7	23.82
500	153	5	7.37
2633	4401	4	62.95
582	12	23	6.76
6309	123	3	16.28
1089	590	3	20.22
108	140	101	32.92
102	2976	5	11.01
246	695	3	9.58
680	265	3	10.04
947	188	3	8.88
839	131	8	21.29
16	1491	6	15.54
757	634	4	27.43
639	223	3	8.16
267	693	3	10.73
542	356	6	30.89
123	2876	3	8.37
450	295	3	8.58
1675	157	5	22.47
1787	136	4	12.78
2039	164	4	19.04
102	116	371	12.32
686	106	20	55.67
137	1232	6	18.28
28	4621	3	45.11
1520	387	6	49.21
103	886	11	7.9
2758	1591	6	87.56
3415	145	3	12.69
1530	106	8	20.72
103	4853	3	7.82
156	358	7	11.56
679	367	3	13.74
717	225	3	9.07
303	224	8	24.31
4610	522	4	45.47
556	544	3	14.46
801	16	6	7.83
103	4809	3	7.82
303	114	24	29.34
201	399	4	7.99
5110	1019	3	39.23
85	445	6	9
219	103	62	28.68
858	167	3	6.64
2111	194	3	14.63
59	1752	3	6.81
108	825	11	19.53
179	214	8	9.11
1964	107	4	7.69
1325	156	3	8.88
991	12	14	8.05
1182	135	4	8.14
112	102	497	53.88
353	186	5	8.5
160	119	41	12.61
409	200	4	8.03
186	323	5	7.67
106	1406	8	18.61
552	216	3	6.91
12	1252	11	7.13
389	298	4	12.45
186	247	7	9.01
273	237	5	9.38
166	393	5	7.07
4636	4977	3	54.67
636	129	6	8.29
4305	133	3	13.28
111	903	11	22.95
122	12	550	107.71
127	829	7	15.2
1693	191	10	83.59
3548	104	4	7.22
462	511	3	12.97
1004	102	12	9.88
280	258	4	7.3
355	1735	3	19.77
122	300	16	13.6
21	247	9	7.18
9	1327	4	9.12
710	170	5	15.34
172	253	12	27.86
198	674	4	12.44
172	153	17	16
367	104	23	10.56
775	563	3	17.15
697	172	7	28.21
120	561	8	7.49
39	173	11	8.37
326	565	3	10.8
845	3293	5	63.51
128	194	18	7.23
4734	498	3	33.85
223	710	3	8.6
103	6086	3	7.82
114	3173	3	7.15
39	217	21	52.86
2161	120	4	9.43
116	111	143	7.63
13	9	66	86.83
699	85	4	6.93
995	106	7	8.4
116	155	41	7.3
4113	114	4	17.92
1030	57	4	7.12
224	357	7	22.05
8	1782	3	6.77
392	758	3	14.59
4096	111	3	8.5
689	1221	3	22.08
5792	103	3	7.82
157	152	19	9.33
183	114	62	77.49
326	311	3	7.15
115	658	8	6.88
8	1738	3	6.77
16	981	5	8.17
2950	114	3	7.15
610	198	3	6.84
427	116	14	16.03
3066	2693	4	57.95
505	441	3	12.36
104	4813	3	8.77
131	330	11	12.12
976	223	17	151.68
12	237	80	26.57
106	384	15	10.05
1455	129	5	14.61
2547	121	3	7.28
904	12	16	10.16
166	1534	3	9.81
106	594	13	16.09
6126	117	3	14.5
12	112	652	26.49
163	125	29	10.19
8	3523	3	11.06
232	135	20	22.64
1257	119	6	12.32
354	554	5	24.03
361	272	4	10.58
111	2038	4	8.2
2344	107	5	12.71
249	12	65	10.11
148	556	5	7.29
2909	125	4	14.85
598	4437	4	46.75
131	1548	5	14.79
4324	109	3	8.24
3287	112	4	12.51
110	5945	3	12.56
115	3273	3	6.95
124	2075	3	6.63
1325	356	3	17.77
584	3795	4	46.75
3190	12	5	7.08
215	12	84	13.28
439	1879	3	21.5
211	174	8	9.03
152	386	7	10.65
215	240	14	41.5
1132	293	3	14.72
419	373	5	21.65
1782	367	3	20.22
109	241	29	15.15
103	5110	3	7.82
651	192	4	11.25
109	101	516	24.51
1889	947	4	39.17
660	126	10	23.14
85	189	12	8.29
3029	145	3	12.69
480	108	13	15.34
113	229	29	18.59
125	1233	6	15.26
175	295	6	8.97
434	185	5	11.04
113	120	149	41.62
134	850	7	16.62
57	1802	4	12.02
114	1041	7	11.46
945	9	4	6.83
103	180	70	12.96
263	122	16	7.53
1694	13	3	8.53
103	114	342	14.02
284	12	49	7.15
368	170	5	8.31
120	3713	3	10.54
4154	102	4	8.81
121	1493	4	6.88
2049	127	3	6.94
2423	104	5	7.3
111	4622	4	16.99
5345	644	3	36.32
799	5694	3	37.44
179	421	9	29.16
571	244	3	7.73
173	328	7	14.12
651	117	8	9.43
829	501	5	34.9
103	4941	3	7.82
104	1270	7	6.8
103	5017	3	7.82
130	398	10	14.12
3227	12	5	7.08
3062	102	5	11.01
2122	125	3	6.72
897	119	6	7.69
288	711	5	24.4
12	3013	5	7.08
406	129	12	19.98
336	585	4	18.2
386	121	12	12.1
2680	2	3	8.12
678	104	13	8.83
1354	148	3	7.14
3572	540	3	27.48
1049	158	5	17.14
103	3742	4	10.43
326	102	32	8.26
311	498	3	10.13
293	111	20	12.44
198	902	4	15.47
152	1189	4	11.36
1329	168	3	9.74
200	584	5	16.11
1098	101	13	17.33
121	2909	4	12.82
321	271	4	9.27
579	308	3	10.8
1841	182	5	28.26
1169	180	4	15.96
3988	5164	3	50.17
1313	208	4	18.75
16	4407	3	10.58
492	212	4	10.1
12	320	42	6.98
106	429	16	15.03
12	252	63	8.33
125	124	80	37.81
1200	143	4	9.16
1064	106	7	10.16
2	2488	3	7.02
105	2339	5	11.04
102	1907	7	7.5
321	374	3	7.92
361	436	3	9.91
534	239	3	7.4
200	331	7	17.78
232	548	3	7.18
934	189	3	9.9
3732	108	3	8.28
1747	108	5	9.56
330	101	33	8.73
513	1720	3	21.68
147	1006	4	8.69
12	405	39	21.17
861	458	4	24.48
455	354	3	10.11
158	709	4	8.26
3853	109	3	8.24
259	479	4	12.43
3361	12	5	7.08
116	153	96	110.92
289	107	19	8.25
897	536	3	17.72
224	508	3	6.91
113	6115	3	13.44
132	469	8	10.52
171	4352	3	18.97
1083	12	14	10.48
162	1512	3	9.46
796	104	12	11.16
236	125	40	88.02
131	2664	3	9.57
405	1874	3	20.82
5870	107	3	12.32
8	1946	4	12.79
1191	153	3	6.92
1715	121	4	7.67
2083	148	3	9.76
1939	125	4	10.5
470	8	7	7.55
2855	170	3	15.53
139	541	10	21.5
419	139	9	12.95
308	1580	4	27.15
3375	102	5	11.01
1403	186	3	11.24
141	866	5	10.35
5164	3988	3	50.17
1781	1088	3	28.21
5151	3913	3	50.17
143	1200	4	9.16
428	159	11	33.58
2040	5462	3	44.08
127	814	5	7.11
4150	101	4	8.42
205	155	14	17.51
3368	155	5	35.88
129	2339	4	14.05
141	2130	4	14.48
114	633	15	31.54
391	781	3	14.75
587	164	4	7.38
3349	106	4	11.65
112	145	78	21.06
160	57	26	10.66
8	297	10	7.22
501	1016	3	18.83
104	2036	8	23.4
114	3075	4	13.14
4410	114	3	9.16
2749	103	5	8.27
783	103	13	9.85
659	168	4	8.83
8	164	33	24.76
246	621	3	8.72
2037	118	5	14.31
201	921	3	10.03
988	105	10	16.82
155	116	41	7.3
108	14	1175	15.83
105	1171	8	12.89
5407	103	3	7.82
332	16	20	28.96
114	129	82	10.28
3471	177	3	17.33
1133	121	5	7.75
1474	112	5	7.91
1970	104	6	9.6
2224	352	3	21.65
236	3241	3	20.4
1148	211	3	11.6
165	211	42	167.69
414	123	9	8.46
148	1922	6	28.78
121	5517	3	15.09
191	170	10	10.43
13	3348	3	13.67
105	6096	3	11.25
102	272	42	10.08
117	4640	3	14.5
218	3239	3	19.68
9	1730	6	22.28
104	2549	5	9.74
170	1299	3	10.07
119	233	20	8.13
106	620	20	48.66
12	1083	14	10.48
181	291	6	8.95
2085	128	3	6.98
1440	112	7	15.17
181	172	11	12.25
135	1899	3	7.05
119	160	41	12.61
212	1491	3	13.39
3129	104	4	7.22
1161	172	4	15.87
5462	391	3	32.1
154	400	7	11.64
2472	12	7	9.91
2	5104	3	16.01
101	154	145	24.45
59	2736	4	16.08
164	8	33	24.76
1195	105	9	17.19
364	582	3	11.88
638	111	11	13.57
104	758	12	9.06
16	132	64	9.09
1006	138	4	7.03
862	108	7	6.76
16	187	27	10.24
213	466	4	10.19
155	1501	3	9.06
2102	132	4	12.87
164	3084	3	15.81
5134	3714	3	50.17
59	378	10	12.46
1629	147	3	7.99
1277	85	3	7.26
4341	106	3	8.06
324	176	5	6.92
5693	730	3	36.58
114	4094	3	9.16
744	196	3	7.93
146	273	9	7.3
189	1161	3	11.11
1425	111	6	10.39
194	6266	3	25.06
4182	103	4	10.43
759	106	8	7.19
3845	101	4	8.42
105	108	241	16.85
105	232	41	27.85
224	656	3	8.89
124	269	13	8.73
12	655	21	9.28
3281	3165	4	60.58
124	337	10	7.71
2808	123	3	8.37
4718	104	3	8.77
145	1121	6	19.11
894	128	5	8.08
3932	104	4	11.69
1596	127	7	27.66
172	1067	5	20.88
126	3204	3	10.49
3050	121	3	8.7
185	1525	3	11.88
137	104	212	111.49
3271	8	3	11.06
151	4532	3	15.97
107	133	106	23.11
1980	197	3	14.86
5953	128	3	16.96
114	530	9	7.05
3477	142	5	31.31
859	128	5	7.6
104	3456	5	14.62
109	4462	3	8.24
391	451	5	23.38
105	5787	3	11.25
2551	113	4	10.73
827	1131	4	32.78
250	797	3	10.73
107	1606	6	12.28
531	193	4	9.55
159	278	10	16.74
102	453	26	14.43
4215	421	4	43.59
656	330	4	18.86
127	354	39	153.14
244	272	5	9.17
405	420	4	16.25
1220	333	4	24.56
156	781	5	13.85
2799	120	3	7.07
777	9	7	15.3
2026	16	4	9.48
6056	329	3	30.75
490	340	3	10.26
1315	268	3	14.63
271	1349	3	15.36
85	621	5	9.35
1931	118	4	8.02
517	103	17	7.26
266	185	10	21.88
4977	5462	3	54.67
195	16	30	19.11
133	4305	3	13.28
397	143	7	7.6
293	166	7	9.08
222	182	7	7.04
1421	111	5	6.72
2380	171	5	30.8
227	7	3	9.81
107	783	8	7.86
105	4567	3	7.08
165	1671	3	10.78
210	232	9	17.63
122	1340	6	14.33
2176	132	3	7.6
12	141	302	82
3986	108	3	8.28
21	348	10	19.29
115	4625	3	8.95
106	430	31	75.52
232	279	6	12.73
174	3547	3	17.43
427	267	3	7.36
325	382	3	8.22
455	12	30	9.74
837	161	4	10.24
1383	12	12	16.99
665	156	7	21.35
121	117	104	14.93
39	379	5	7.37
115	597	10	10
832	449	3	16.75
1703	144	4	12.67
3166	121	3	8.7
2680	12	6	8.49
5693	115	3	13.21
442	102	26	13.34
920	109	7	8
144	3124	4	20.71
3456	929	5	64.74
116	1225	5	6.96
102	2314	6	8.28
201	104	56	21.93
108	864	7	6.76
121	1377	5	10.04
111	4555	3	8.5
113	2912	5	17.23
297	109	20	11.67
114	4410	3	9.16
5733	104	3	8.77
110	1554	5	7.35
385	204	5	11.78
153	2482	4	18.34
2464	142	4	15.75
961	2237	3	28.9
231	402	4	9.34
413	242	4	10.24
220	665	3	8.16
250	285	4	7.01
890	118	12	34.77
2301	130	3	8.21
674	101	17	10
4255	103	4	10.43
103	221	47	6.85
343	259	4	9.33
131	1566	4	9.77
186	500	4	8.37
335	105	31	42.01
104	6148	3	8.77
123	812	8	17.32
1462	145	3	7.03
2895	108	4	9.58
582	2554	5	52.87
2483	124	3	7.52
205	166	9	7.07
286	591	3	10.1
3655	103	3	7.82
4629	138	3	13.82
105	5543	3	11.25
102	778	14	9.77
1	16	37	49.25
104	5891	3	8.77
212	616	3	7.46
176	714	4	10.63
115	5645	3	13.21
110	4116	3	8.32
1704	124	4	9.41
963	192	3	9.12
114	848	11	23.82
5027	103	3	7.82
1163	154	4	12
172	5798	3	24.19
224	1157	3	12.67
814	127	5	7.11
224	1328	3	13.68
430	328	7	33.27
4359	2565	3	41.85
189	644	4	12.44
14	121	770	14.42
2286	129	3	8.34
4436	200	3	21.16
4492	139	3	13.85
156	590	6	15.1
16	2114	5	14.79
717	267	3	10.97
139	437	7	7.67
333	447	3	9.68
14	291	75	7.27
156	440	5	7.62
257	672	4	15.5
241	426	4	10.04
259	424	4	11.68
243	670	3	9.14
465	328	3	9.68
121	483	13	20.22
13	8	67	88.7
218	117	21	7.86
59	892	6	13.65
3853	102	4	8.81
114	3255	3	7.15
1083	235	4	18.27
193	109	31	7.18
104	146	116	7.81
4273	102	4	8.81
2587	125	3	8.73
944	104	12	17.14
344	125	21	45.93
156	1149	4	12.4
1830	114	5	10.93
255	16	17	8.22
1228	116	6	10.56
158	2619	3	13.68
109	6141	3	12.47
366	919	3	15.8
163	527	6	13.41
438	167	11	35.86
136	85	33	18.6
1819	120	6	18.81
9	1158	4	7.86
766	178	3	6.94
1635	196	3	13.13
112	1474	5	7.91
9	1329	4	9.12
115	4266	3	8.95
12	466	29	10.25
294	333	5	15.75
4076	103	4	10.43
16	57	79	29.91
1481	21	3	9.05
223	101	74	31.89
114	3764	3	9.16
407	171	5	8.92
1814	59	4	11.68
1990	101	7	9.57
133	155	37	26.67
733	234	7	34.22
125	2587	3	8.73
311	4558	3	26.06
106	686	20	55.67
4515	2919	4	62.95
114	1457	5	8.59
704	254	3	9.98
197	918	3	9.52
132	2350	3	9.65
2459	109	5	12.95
1000	6305	3	38.83
124	526	8	9.72
12	901	17	14.01
2128	142	4	14.31
956	174	3	8.41
101	240	52	6.76
164	223	14	22.98
140	3208	3	11.89
1812	298	3	19.21
1294	144	4	10.32
101	12	1970	109.63
449	175	4	7.11
5613	5324	3	54.67
182	957	3	8.56
104	3310	4	7.22
212	177	14	27.79
104	5441	3	8.77
435	181	4	6.88
701	289	3	11.37
145	242	11	7.58
519	1637	9	97.24
287	220	10	31.22
127	12	333	10.42
234	107	28	11.05
3490	170	3	17.08
144	903	4	7.31
272	556	4	14.52
165	202	9	7.52
2932	119	3	6.72
159	428	11	33.58
165	321	10	22.52
174	292	6	9.46
146	1356	12	77.72
604	239	9	45.87
947	120	9	21.26
891	103	11	7.9
4562	106	3	8.06
180	575	4	9.23
267	791	3	11.5
12	3464	5	7.08
1760	16	4	8.38
252	1169	3	13.45
659	116	8	8.46
152	2511	3	12.46
122	2554	3	7.16
820	288	5	26.31
113	4179	3	9.17
108	6309	3	12.52
384	159	7	13.37
140	765	5	8.35
500	166	5	9.48
155	124	36	16.44
266	525	4	13.3
141	301	14	23.32
633	308	3	11.6
4652	224	3	26.98
112	4213	3	8.7
149	448	6	8.76
264	1733	3	16.07
838	1335	11	137.45
130	1023	9	30.89
522	4610	4	45.47
8	562	6	7.44
106	5527	3	12.28
141	167	20	9.12
1554	110	5	7.35
5502	122	3	14.96
141	6246	3	18.91
142	6195	3	18.77
180	201	16	35.96
1652	480	3	22.39
356	446	4	15.42
517	232	3	7.03
1259	143	4	9.78
1019	5110	3	39.23
138	525	9	16.91
2334	5525	3	45.11
3965	107	3	8.09
235	831	3	10.45
2572	121	3	7.28
3116	12	5	7.08
925	547	3	18.25
4266	115	3	8.95
261	102	44	7.45
9	722	8	19.01
119	1257	6	12.32
