101	7899	3	18.13
389	106	6	9.96
361	135	4	16.92
472	14	10	14.26
101	1708	4	7.38
1369	125	4	24.57
1605	103	3	7.28
1734	14	3	4.96
106	1053	3	6.68
2505	5487	4	81.49
5521	1852	3	53.9
141	244	3	9.02
105	2893	3	12.32
326	1446	10	133.79
141	165	7	21.94
4609	104	3	15.89
102	1142	15	79.61
161	2690	4	39.35
623	128	5	26.7
226	132	3	7.18
1838	12	12	63.83
12	1989	4	9.8
398	102	13	31.35
101	2208	3	5.54
1432	12	6	15.03
162	117	52	285.44
188	323	3	15.94
101	1041	6	10.17
118	131	11	12.21
57	4413	3	23.79
289	118	6	20.25
210	127	3	5.46
247	136	34	262.89
101	869	9	19.25
1555	14	3	4.31
1004	490	4	43.97
159	433	3	15.43
300	116	4	10.45
644	14	6	6.33
6522	108	3	28.04
3473	103	3	13.08
102	1795	3	7.41
701	14	6	7.01
2796	14	3	8
291	101	58	233.03
105	2596	3	11.6
302	105	20	64.93
1516	14	5	11.41
12	255	80	354.39
1238	712	12	181.67
171	294	9	61.75
531	1395	3	33.44
452	12	10	13.29
122	178	10	28.52
136	251	11	58.39
104	394	5	4.81
104	462	8	15.91
110	282	16	67.75
823	12	7	12.04
186	143	3	6.28
136	202	6	20.23
421	12	21	55.05
801	102	10	32.69
466	6484	3	49.44
788	12	8	15.31
101	466	11	15.16
541	103	6	10.11
672	14	9	16.02
151	1220	3	20.55
102	894	22	125.39
661	615	4	41.56
103	221	29	77.17
103	286	8	9.14
2670	112	3	18
103	127	53	52.67
305	136	4	15.58
758	125	3	12.94
830	112	3	10.41
417	1577	3	32.89
970	101	6	9.76
155	226	4	15.57
369	120	4	12.65
128	804	4	21.64
102	775	5	9.2
1795	14	4	8.8
225	121	7	22.13
163	262	5	25.51
163	136	3	3.96
1397	14	4	6.99
101	3090	4	13.49
182	158	4	12.37
365	475	3	24.36
102	2417	3	9.31
6375	12	3	18.78
127	500	6	31.18
102	4592	3	15.15
198	132	13	59.94
101	6297	3	13.73
1896	104	3	8.5
12	6002	3	14.37
106	3791	5	35.04
224	464	3	20.24
105	1058	10	45.44
181	330	4	22.74
111	839	4	15.9
697	102	5	7.82
101	1440	12	48.23
2813	12	3	7.86
449	128	3	11.09
591	102	42	273.54
110	536	8	33.18
941	104	3	4.64
237	184	5	26.16
569	1202	16	248.57
2565	103	3	10.57
202	142	5	16.82
157	105	21	22.37
129	1157	3	16.9
494	123	3	10.23
521	259	4	32.14
101	3803	3	10.11
915	120	3	13.22
8036	101	3	18.13
106	4432	3	17.59
223	14	20	20.76
205	123	3	4.3
101	2074	3	5.09
6733	114	3	31.33
1355	103	10	47.59
137	159	5	10.36
102	3907	4	21.5
12	1078	4	4.94
129	1739	3	19.65
468	109	7	24.34
184	119	9	22.6
1827	104	3	8.5
269	232	9	71.08
120	1072	3	14.12
374	104	5	4.5
482	1603	3	33.71
3958	102	5	30.94
103	6992	3	22.45
124	354	21	144.57
393	1365	3	31.45
101	2516	3	6.61
217	238	8	55.93
166	156	9	37.96
2466	548	3	38.03
6591	12	3	18.78
1011	102	3	4.42
210	431	3	19.17
124	2793	4	32.11
101	799	9	17.6
129	2362	4	31.74
1060	125	4	22.64
788	669	3	31.05
9	14	77	111.3
4726	103	4	24.98
127	650	4	19.33
644	110	5	17.69
1015	14	6	11.51
4013	155	3	30.37
508	143	3	14.13
5533	102	4	29.03
3116	12	4	14.31
156	128	13	42.35
605	104	6	11.56
173	126	9	25.77
749	130	3	14.06
57	1085	3	12.67
12	2098	4	9.8
103	621	6	11.67
271	12	17	21.32
138	134	67	419.38
162	124	5	7.32
112	232	4	5.87
136	2604	3	23.65
290	465	3	23.04
863	12	10	24.83
290	568	3	24.1
150	160	3	5.58
124	1506	3	17.22
1035	161	16	177.25
105	2906	4	19.22
380	199	3	17.52
436	213	4	28.22
329	204	3	17.27
110	8422	3	28.78
141	161	109	987.2
116	2361	3	18.92
101	1751	4	7.88
993	103	7	22.44
121	579	3	10.95
1220	14	9	28.16
1831	101	3	4.68
1605	108	3	12.46
5479	660	3	46.83
105	293	11	22.21
107	120	21	10.89
762	118	4	17.7
550	108	3	6.23
5162	2607	5	102.6
1063	103	4	8.96
529	110	3	6.66
7601	14	3	18.93
174	169	3	8.08
174	14	35	36.31
12	671	9	15.65
108	1343	3	11.46
131	219	9	37.51
6614	12	3	18.78
921	12	4	4.01
101	1798	10	41.85
104	852	4	7.25
164	161	4	11.59
668	1074	3	32.99
101	951	12	35.89
467	115	7	31.46
247	119	7	22.02
102	420	5	4.48
1108	103	4	9.26
162	138	7	20.53
613	1166	3	33.09
315	135	12	75
173	140	17	83.45
1262	103	6	20.49
684	105	4	6.65
102	6224	3	17.33
2401	101	3	6.04
971	14	4	4.59
101	2565	3	6.61
1880	103	6	26.16
101	4545	4	19.27
12	7889	3	18.78
842	108	3	8.68
114	123	13	10.44
192	12	51	103.71
1104	12	4	5.2
85	124	3	5.77
2003	102	6	25.98
2933	102	4	16.94
111	1449	3	13.7
311	197	5	32.1
2	321	5	19.98
101	635	9	13.31
2	247	12	59.14
111	223	8	19.28
105	460	34	189.34
349	153	3	13.13
3874	6604	3	64.62
4037	12	4	17.58
101	1971	3	5.09
12	2269	3	6.61
1048	196	3	23.67
339	138	3	11.28
175	822	5	39.44
347	121	7	30.28
102	1385	5	15.14
120	1057	5	28.95
417	906	3	29.23
3248	14	3	8.78
106	699	7	20.65
101	3184	5	19.94
156	1245	3	21.6
682	2521	4	55.28
103	1717	3	8.01
610	112	3	8.63
104	105	135	13.64
377	14	11	13.42
12	2706	3	7.86
160	1130	3	21.54
101	1457	7	19.35
12	4882	4	20.13
109	1248	5	24.3
390	103	12	28.78
102	3284	5	25.87
768	14	6	8.32
102	3240	4	18.16
135	675	4	21.56
639	102	4	4.38
2135	117	3	18.46
932	153	3	19.11
932	249	3	25.47
57	307	4	9.24
102	727	9	25.29
212	1219	3	25.76
123	236	3	5.42
5859	3186	4	83.86
109	404	8	27.61
133	105	21	7.68
109	554	15	81.52
1575	106	3	8.9
2111	136	6	55.1
3059	9	3	26.54
1609	14	6	17.56
382	106	6	9.81
3050	5247	3	57.86
476	293	4	33.12
105	2103	3	9.9
1052	2063	3	40.55
401	112	3	6.47
2451	103	8	47.12
917	207	3	23.63
103	143	25	14.81
1463	102	6	21.28
103	189	20	27.19
12	1517	3	3.9
272	341	4	29.38
12	1433	5	10.65
101	2822	4	12.31
146	165	3	5.28
146	294	6	30.68
373	292	9	85.91
125	612	4	17.78
753	12	5	5.06
1815	12	3	4.84
141	651	4	22.76
1441	12	6	15.72
158	803	6	46.7
110	131	26	43.15
242	105	8	7.72
1993	101	9	38.75
449	431	3	25.13
101	1284	6	12.64
16	162	3	6.09
111	867	3	10.39
1864	106	3	10.09
16	306	3	12.61
2491	447	4	52.11
167	374	3	15.19
57	227	16	64.57
103	566	4	4.38
442	12	12	19.02
820	102	33	239.69
102	746	13	47.7
102	805	11	38.29
487	150	4	22.1
798	106	3	5.05
109	357	4	7.7
101	261	12	6.25
704	103	4	5.65
136	433	5	25.27
168	108	8	7.56
682	14	5	4.28
237	154	4	15.79
86	133	3	5.71
829	106	3	5.2
625	246	4	32.72
4259	14	3	10.87
956	101	5	6.24
6523	104	3	22.53
2516	12	3	7.19
175	143	3	5.52
359	1129	4	42.11
158	873	3	19.49
102	8143	3	21.77
445	107	3	5.15
624	568	3	28.61
101	4152	3	10.11
12	2	186	404.71
686	102	7	15.16
268	117	7	23.53
291	143	5	23.17
1662	12	3	4.5
202	416	3	18.44
144	2191	3	23.7
261	5310	3	40.81
180	825	4	30.12
6025	14	3	14.52
2297	101	6	21.61
787	14	5	5.46
1781	14	3	4.96
136	116	31	96.68
259	9	3	9.81
424	14	8	7.32
105	845	5	12.58
109	185	25	82.85
276	121	5	15.56
816	14	6	8.92
160	297	6	35.2
101	393	9	7.14
355	320	3	21.91
2693	103	5	23.79
106	1271	3	7.66
590	12	8	10.69
167	130	7	17.39
106	1219	4	12.11
113	310	4	9.64
700	12	8	12.91
127	616	6	33.46
102	4701	4	24.08
740	931	6	75.2
102	4777	3	15.15
132	139	59	349.37
2639	153	7	77.26
101	1020	4	4.05
1219	12	5	9.24
428	153	3	14.39
877	103	18	93.2
1707	101	5	11.45
141	1394	3	20.39
138	304	3	10.59
4720	106	3	17.59
101	2292	5	15.66
114	494	3	8.61
101	4363	5	30.22
106	1677	6	27.68
124	329	3	8.27
105	5056	3	16.89
102	1315	4	9.88
141	196	4	11.04
339	561	3	24.89
2322	106	3	11.64
240	140	5	19.29
227	264	3	16.52
101	3642	4	14.92
174	125	4	5.24
363	195	4	24.83
227	138	6	23.9
399	108	3	4.74
5678	112	4	40.17
8068	105	3	23.54
102	3980	3	13.62
115	141	17	38.19
3457	1959	3	48.83
361	104	7	9.26
990	107	5	21
4060	12	3	10.73
137	128	11	22.95
243	139	3	8.71
127	1711	3	18.9
895	102	4	6.87
104	798	6	14.69
106	2506	4	19.08
121	232	3	5.22
135	241	5	18.06
2066	103	3	8.88
796	116	4	17.98
248	270	9	73.18
379	654	4	37.58
101	3387	3	8.97
124	1209	3	15.95
2379	103	5	22.54
119	138	8	8.43
106	753	7	22.14
236	1754	4	41.6
482	157	3	15.83
155	759	4	26.56
3901	121	3	24.61
831	116	3	11.93
282	2229	3	32.63
101	2443	4	10.46
770	105	7	21.03
214	150	4	14.02
101	4534	3	11.6
101	2546	3	6.61
57	683	12	72.84
108	197	7	8.81
118	418	5	18.62
745	109	4	12.9
101	817	16	52.7
114	258	6	16.64
114	308	3	6.2
147	124	9	16.59
102	314	11	18.56
1439	1341	3	39.46
102	256	40	143.63
113	920	9	56.65
304	102	10	14.29
3266	102	3	11.46
1153	103	3	5.6
4932	106	4	27.36
657	110	3	7.68
2050	14	3	5.76
2972	114	3	19.94
2	230	3	6.34
148	1331	8	73.63
101	665	7	7.96
437	105	5	6.75
835	136	6	40.55
115	538	7	33.06
404	105	10	24.58
297	106	6	7.28
1244	12	5	9.68
318	12	9	5.98
119	124	36	97.68
953	102	3	4.05
107	573	4	10.47
120	891	4	19.71
135	144	6	10.65
158	441	3	15.37
240	367	3	19.37
587	794	3	30.35
227	124	6	18.09
2000	12	3	5.63
191	102	27	45.88
101	1692	3	3.99
115	220	4	6.72
103	5285	4	29.93
6878	680	3	51.48
3855	136	6	71.7
957	14	7	14.51
104	950	4	8.21
1528	101	5	10.82
4546	103	4	24.98
1902	103	4	13.66
335	169	3	14.65
896	120	3	13.01
1261	14	4	6.27
9	125	6	6.69
428	108	4	8.71
1912	14	3	5.34
3647	108	6	50.38
101	921	12	34.9
3486	105	3	14.14
108	474	3	5.55
716	101	7	8.8
105	1391	5	17.9
827	274	3	25.68
156	253	4	16.99
114	460	3	8.31
57	886	7	38.86
383	3357	4	54.73
1481	153	6	53.8
1381	104	3	6.71
102	390	15	39.55
821	104	3	3.84
159	848	3	19.45
1691	12	3	4.5
754	345	3	26.8
2	868	3	14.75
113	105	105	150.43
387	14	13	19.81
250	157	3	11.21
126	1112	3	16.18
102	1017	3	4.42
2915	283	6	81.1
102	1077	8	27.64
10	10	3	45.95
758	169	3	19.47
195	201	12	80.63
109	3145	3	17.74
611	106	6	14.54
103	101	1242	2390.75
249	131	6	22.56
120	190	11	34.33
358	14	8	5.4
103	1364	3	6.36
106	6570	3	24.25
106	351	20	75.53
1456	103	5	16.77
6087	14	3	14.52
726	14	7	10.57
165	154	11	49.47
3443	102	4	19.63
116	385	4	12.31
490	12	6	4.04
2464	12	3	7.19
17	104	16	34.2
115	675	5	22.14
12	2929	3	7.86
104	379	5	4.5
116	143	6	4.33
741	12	5	4.86
105	873	5	12.88
132	1644	3	20.13
342	12	15	22.84
130	294	14	84.07
105	2220	3	10.41
228	136	4	12.2
151	131	7	14.07
3555	106	4	22.87
109	4013	3	19.97
140	195	7	25.9
708	203	4	31.1
1192	110	4	17.82
634	103	5	8.13
129	588	4	19.03
2209	101	5	14.62
299	116	41	311.53
245	101	18	16.24
2746	3043	7	142.77
103	415	16	49.56
106	1375	6	25.26
1825	12	3	5.22
108	732	5	17.77
3562	102	4	19.63
3467	107	3	18.38
101	165	45	49.17
1812	102	3	7.41
3668	102	3	12.43
246	118	3	4.73
463	4	3	16.12
1246	105	5	16.82
116	1480	8	60.02
8	255	4	14.89
687	14	7	9.66
337	101	19	33.24
103	2725	3	11.28
101	216	65	195.38
101	288	24	45.77
102	691	17	69.08
262	698	3	23.88
123	251	7	24.68
326	866	3	27.59
278	109	5	8.83
5714	1173	4	73.7
128	746	4	20.94
101	2987	3	7.27
189	294	8	56.88
101	4951	3	11.6
406	12	19	44.54
1227	115	7	46.03
120	462	3	9.16
1278	1283	9	141.69
222	358	13	121.36
819	102	12	44.98
2703	151	7	76.56
103	1311	3	6.36
108	2016	3	14.19
572	14	6	5.35
2420	14	3	6.74
105	855	4	8.39
101	1389	5	9.72
86	108	7	8.64
306	101	21	36.93
102	3649	3	12.43
323	380	6	53.55
1523	106	3	8.56
2698	103	4	16.76
663	112	11	62.62
109	1477	3	12.29
101	1304	11	39.87
136	316	3	10.36
823	14	6	8.92
2548	103	7	40.31
105	2446	4	17.25
2416	102	4	14.99
101	4111	3	10.11
1516	12	3	3.9
8086	102	3	21.77
101	4059	3	10.11
13	5277	3	39.2
113	217	5	9.1
178	109	10	15.18
672	12	8	12.22
103	222	8	4.53
406	418	5	46.15
236	153	5	21.61
195	130	3	4.79
103	173	18	15.28
139	530	3	13.83
106	1120	3	6.91
421	14	12	18.82
1412	14	6	15.29
1484	114	5	31.1
1089	101	10	29.24
203	105	10	8.8
117	422	3	8.34
310	272	8	69.09
193	101	98	327.36
355	120	10	49.05
3641	103	5	29.14
125	1548	3	17.6
12	1927	3	5.22
892	14	4	3.94
398	108	7	21.71
106	1754	3	9.66
129	762	3	14.14
156	329	6	35.04
101	2218	3	5.54
271	14	23	41.91
1324	14	4	6.62
9	85	3	9.08
1535	8	3	21.27
9	12	68	81.61
102	2878	5	24.14
1087	113	3	12.93
12	2497	3	7.19
115	168	6	8.08
461	117	10	53.43
101	1818	3	4.32
5400	104	3	18.08
841	115	6	32.29
9	1435	14	151.62
102	4103	3	13.62
155	3607	3	29.13
105	292	52	284.27
863	14	12	35.13
101	5517	3	13.73
1338	103	4	10.68
174	145	4	9.56
2863	105	3	12.32
105	2907	3	12.32
2211	14	4	10.66
221	270	4	24.44
1216	103	5	14.65
106	735	3	4.63
547	1121	6	73.89
1205	14	5	9.45
859	102	17	80
101	1903	4	8.42
115	493	3	8.71
218	378	19	195.41
187	126	8	24.22
105	546	6	12.15
1625	2119	8	141.36
163	4588	3	32.9
1597	104	4	12.1
106	5348	3	19.78
1225	107	5	23.2
108	160	13	20.7
101	2517	4	11.32
720	121	5	25.25
192	14	55	122.45
1104	14	5	8.64
108	155	19	37.7
409	105	10	24.87
105	1153	4	10.89
108	318	6	14.46
1834	152	3	23.73
2316	103	3	9.94
101	771	9	17.09
1449	250	5	53.38
160	980	3	20.79
128	256	3	7.33
108	3013	6	47.14
332	102	79	563.75
194	128	13	55.16
1901	12	3	5.22
971	12	4	4.45
128	215	3	5.97
2382	104	4	15.95
179	107	8	8.9
12	1827	3	5.22
303	102	7	6.19
1293	102	6	19.23
105	2699	3	11.6
936	12	7	14.21
869	2477	4	57.65
116	671	5	22.6
1727	1824	3	43.38
1744	101	7	22.38
187	140	6	19.61
2262	14	3	6.74
116	806	7	39.76
111	183	9	16.51
3611	105	3	14.14
121	181	4	5.27
451	101	8	6.61
664	110	11	57.8
105	309	5	4.32
534	652	3	28.26
238	114	51	358.55
1642	101	3	3.99
592	105	13	48.58
361	121	4	13.23
921	14	5	6.98
109	1942	3	13.89
107	119	42	59.77
141	151	4	6.52
3400	5345	4	85.39
522	260	3	22.42
455	104	8	15.66
174	12	20	6.08
4763	102	3	15.15
101	3644	4	14.92
102	367	17	46.73
188	292	6	38.94
785	104	11	40.18
166	555	5	34.26
101	4229	5	24.91
119	1332	3	15.27
1092	102	3	4.82
101	2370	4	10.46
279	107	5	8.42
2899	112	5	37.9
164	231	3	11.31
1247	103	3	6.09
305	174	3	14.31
113	190	16	53.99
431	114	3	7.94
744	103	7	17.93
113	336	6	19.8
109	301	9	27.68
1609	12	3	4.5
984	109	5	21.59
2555	124	3	21.16
101	589	7	6.74
2	967	3	15.6
127	234	6	20.38
102	2147	3	8.76
1596	102	16	108.62
127	109	35	64.13
